time,service_name,tx_optical_power_dbm,rx_optical_power_dbm
2025-12-14T19:45:00Z,qld-aqd8-d4wv-wdms01,1.284,-9.666
2025-12-14T20:00:00Z,qld-aqd8-d4wv-wdms01,1.363,-9.601
2025-12-14T20:15:00Z,qld-aqd8-d4wv-wdms01,1.412,-9.586
2025-12-14T20:30:00Z,qld-aqd8-d4wv-wdms01,1.287,-9.549
2025-12-14T20:45:00Z,qld-aqd8-d4wv-wdms01,1.334,-9.386
2025-12-14T21:00:00Z,qld-aqd8-d4wv-wdms01,1.439,-9.51
2025-12-14T21:15:00Z,qld-aqd8-d4wv-wdms01,1.417,-9.71
2025-12-14T21:30:00Z,qld-aqd8-d4wv-wdms01,1.432,-9.477
2025-12-14T21:45:00Z,qld-aqd8-d4wv-wdms01,1.513,-9.484
2025-12-14T22:00:00Z,qld-aqd8-d4wv-wdms01,1.453,-9.467
2025-12-14T22:15:00Z,qld-aqd8-d4wv-wdms01,1.471,-9.434
2025-12-14T22:30:00Z,qld-aqd8-d4wv-wdms01,1.584,-9.44
2025-12-14T22:45:00Z,qld-aqd8-d4wv-wdms01,1.447,-9.426
2025-12-14T23:00:00Z,qld-aqd8-d4wv-wdms01,1.428,-9.358
2025-12-14T23:15:00Z,qld-aqd8-d4wv-wdms01,1.5,-9.435
2025-12-14T23:30:00Z,qld-aqd8-d4wv-wdms01,1.511,-9.453
2025-12-14T23:45:00Z,qld-aqd8-d4wv-wdms01,1.473,-9.122
2025-12-15T00:00:00Z,qld-aqd8-d4wv-wdms01,1.458,-9.408
2025-12-15T00:15:00Z,qld-aqd8-d4wv-wdms01,1.636,-9.33
2025-12-15T00:30:00Z,qld-aqd8-d4wv-wdms01,1.547,-9.446
2025-12-15T00:45:00Z,qld-aqd8-d4wv-wdms01,1.504,-9.306
2025-12-15T01:00:00Z,qld-aqd8-d4wv-wdms01,1.597,-9.38
2025-12-15T01:15:00Z,qld-aqd8-d4wv-wdms01,1.556,-9.332
2025-12-15T01:30:00Z,qld-aqd8-d4wv-wdms01,1.558,-9.204
2025-12-15T01:45:00Z,qld-aqd8-d4wv-wdms01,1.609,-9.243
2025-12-15T02:00:00Z,qld-aqd8-d4wv-wdms01,1.525,-9.229
2025-12-15T02:15:00Z,qld-aqd8-d4wv-wdms01,1.617,-9.411
2025-12-15T02:30:00Z,qld-aqd8-d4wv-wdms01,1.703,-9.118
2025-12-15T02:45:00Z,qld-aqd8-d4wv-wdms01,1.639,-9.357
2025-12-15T03:00:00Z,qld-aqd8-d4wv-wdms01,1.605,-9.137
2025-12-15T03:15:00Z,qld-aqd8-d4wv-wdms01,1.606,-9.177
2025-12-15T03:30:00Z,qld-aqd8-d4wv-wdms01,1.618,-9.213
2025-12-15T03:45:00Z,qld-aqd8-d4wv-wdms01,1.632,-9.328
2025-12-15T04:00:00Z,qld-aqd8-d4wv-wdms01,1.632,-9.25
2025-12-15T04:15:00Z,qld-aqd8-d4wv-wdms01,1.702,-9.303
2025-12-15T04:30:00Z,qld-aqd8-d4wv-wdms01,1.574,-9.267
2025-12-15T04:45:00Z,qld-aqd8-d4wv-wdms01,1.708,-9.295
2025-12-15T05:00:00Z,qld-aqd8-d4wv-wdms01,1.649,-9.445
2025-12-15T05:15:00Z,qld-aqd8-d4wv-wdms01,1.69,-9.199
2025-12-15T05:30:00Z,qld-aqd8-d4wv-wdms01,1.617,-9.304
2025-12-15T05:45:00Z,qld-aqd8-d4wv-wdms01,1.741,-9.345
2025-12-15T06:00:00Z,qld-aqd8-d4wv-wdms01,1.738,-9.361
2025-12-15T06:15:00Z,qld-aqd8-d4wv-wdms01,1.724,-9.299
2025-12-15T06:30:00Z,qld-aqd8-d4wv-wdms01,1.6,-9.411
2025-12-15T06:45:00Z,qld-aqd8-d4wv-wdms01,1.716,-9.532
2025-12-15T07:00:00Z,qld-aqd8-d4wv-wdms01,1.694,-9.332
2025-12-15T07:15:00Z,qld-aqd8-d4wv-wdms01,1.591,-9.337
2025-12-15T07:30:00Z,qld-aqd8-d4wv-wdms01,1.667,-9.409
2025-12-15T07:45:00Z,qld-aqd8-d4wv-wdms01,1.683,-9.499
2025-12-15T08:00:00Z,qld-aqd8-d4wv-wdms01,1.689,-9.416
2025-12-15T08:15:00Z,qld-aqd8-d4wv-wdms01,1.665,-9.556
2025-12-15T08:30:00Z,qld-aqd8-d4wv-wdms01,1.666,-9.536
2025-12-15T08:45:00Z,qld-aqd8-d4wv-wdms01,1.719,-9.53
2025-12-15T09:00:00Z,qld-aqd8-d4wv-wdms01,1.701,-9.419
2025-12-15T09:15:00Z,qld-aqd8-d4wv-wdms01,1.49,-9.532
2025-12-15T09:30:00Z,qld-aqd8-d4wv-wdms01,1.61,-9.556
2025-12-15T09:45:00Z,qld-aqd8-d4wv-wdms01,1.611,-9.38
2025-12-15T10:00:00Z,qld-aqd8-d4wv-wdms01,1.524,-9.524
2025-12-15T10:15:00Z,qld-aqd8-d4wv-wdms01,1.608,-9.541
2025-12-15T10:30:00Z,qld-aqd8-d4wv-wdms01,1.657,-9.614
2025-12-15T10:45:00Z,qld-aqd8-d4wv-wdms01,1.532,-9.648
2025-12-15T11:00:00Z,qld-aqd8-d4wv-wdms01,1.594,-9.79
2025-12-15T11:15:00Z,qld-aqd8-d4wv-wdms01,1.523,-9.553
2025-12-15T11:30:00Z,qld-aqd8-d4wv-wdms01,1.526,-9.608
2025-12-15T11:45:00Z,qld-aqd8-d4wv-wdms01,1.624,-9.672
2025-12-15T12:00:00Z,qld-aqd8-d4wv-wdms01,1.514,-9.682
2025-12-15T12:15:00Z,qld-aqd8-d4wv-wdms01,1.555,-9.625
2025-12-15T12:30:00Z,qld-aqd8-d4wv-wdms01,1.429,-9.819
2025-12-15T12:45:00Z,qld-aqd8-d4wv-wdms01,1.607,-9.753
2025-12-15T13:00:00Z,qld-aqd8-d4wv-wdms01,1.535,-9.807
2025-12-15T13:15:00Z,qld-aqd8-d4wv-wdms01,1.487,-9.583
2025-12-15T13:30:00Z,qld-aqd8-d4wv-wdms01,1.516,-9.663
2025-12-15T13:45:00Z,qld-aqd8-d4wv-wdms01,1.408,-9.917
2025-12-15T14:00:00Z,qld-aqd8-d4wv-wdms01,1.53,-9.868
2025-12-15T14:15:00Z,qld-aqd8-d4wv-wdms01,1.447,-9.763
2025-12-15T14:30:00Z,qld-aqd8-d4wv-wdms01,1.446,-9.795
2025-12-15T14:45:00Z,qld-aqd8-d4wv-wdms01,1.424,-9.866
2025-12-15T15:00:00Z,qld-aqd8-d4wv-wdms01,1.413,-9.607
2025-12-15T15:15:00Z,qld-aqd8-d4wv-wdms01,1.471,-9.739
2025-12-15T15:30:00Z,qld-aqd8-d4wv-wdms01,1.443,-9.726
2025-12-15T15:45:00Z,qld-aqd8-d4wv-wdms01,1.458,-9.818
2025-12-15T16:00:00Z,qld-aqd8-d4wv-wdms01,1.42,-9.703
2025-12-15T16:15:00Z,qld-aqd8-d4wv-wdms01,1.442,-9.788
2025-12-15T16:30:00Z,qld-aqd8-d4wv-wdms01,1.392,-9.777
2025-12-15T16:45:00Z,qld-aqd8-d4wv-wdms01,1.521,-9.7
2025-12-15T17:00:00Z,qld-aqd8-d4wv-wdms01,1.329,-9.873
2025-12-15T17:15:00Z,qld-aqd8-d4wv-wdms01,1.469,-9.608
2025-12-15T17:30:00Z,qld-aqd8-d4wv-wdms01,1.473,-9.713
2025-12-15T17:45:00Z,qld-aqd8-d4wv-wdms01,1.362,-9.617
2025-12-15T18:00:00Z,qld-aqd8-d4wv-wdms01,1.516,-9.795
2025-12-15T18:15:00Z,qld-aqd8-d4wv-wdms01,1.455,-9.773
2025-12-15T18:30:00Z,qld-aqd8-d4wv-wdms01,1.456,-9.781
2025-12-15T18:45:00Z,qld-aqd8-d4wv-wdms01,1.411,-9.656
2025-12-15T19:00:00Z,qld-aqd8-d4wv-wdms01,1.401,-9.658
2025-12-15T19:15:00Z,qld-aqd8-d4wv-wdms01,1.405,-9.687
2025-12-15T19:30:00Z,qld-aqd8-d4wv-wdms01,1.439,-9.717
2025-12-15T19:45:00Z,qld-aqd8-d4wv-wdms01,1.494,-9.723
2025-12-15T20:00:00Z,qld-aqd8-d4wv-wdms01,1.438,-9.611
2025-12-15T20:15:00Z,qld-aqd8-d4wv-wdms01,1.389,-9.629
2025-12-15T20:30:00Z,qld-aqd8-d4wv-wdms01,1.482,-9.632
2025-12-15T20:45:00Z,qld-aqd8-d4wv-wdms01,1.493,-9.438
2025-12-15T21:00:00Z,qld-aqd8-d4wv-wdms01,1.487,-9.552
2025-12-15T21:15:00Z,qld-aqd8-d4wv-wdms01,1.499,-9.428
2025-12-15T21:30:00Z,qld-aqd8-d4wv-wdms01,1.457,-9.557
2025-12-15T21:45:00Z,qld-aqd8-d4wv-wdms01,1.432,-9.479
2025-12-15T22:00:00Z,qld-aqd8-d4wv-wdms01,1.444,-9.487
2025-12-15T22:15:00Z,qld-aqd8-d4wv-wdms01,1.415,-9.603
2025-12-15T22:30:00Z,qld-aqd8-d4wv-wdms01,1.518,-9.338
2025-12-15T22:45:00Z,qld-aqd8-d4wv-wdms01,1.511,-9.448
2025-12-15T23:00:00Z,qld-aqd8-d4wv-wdms01,1.503,-9.363
2025-12-15T23:15:00Z,qld-aqd8-d4wv-wdms01,1.387,-9.469
2025-12-15T23:30:00Z,qld-aqd8-d4wv-wdms01,1.483,-9.409
2025-12-15T23:45:00Z,qld-aqd8-d4wv-wdms01,1.612,-9.452
2025-12-16T00:00:00Z,qld-aqd8-d4wv-wdms01,1.533,-9.272
2025-12-16T00:15:00Z,qld-aqd8-d4wv-wdms01,1.594,-9.334
2025-12-16T00:30:00Z,qld-aqd8-d4wv-wdms01,1.517,-9.319
2025-12-16T00:45:00Z,qld-aqd8-d4wv-wdms01,1.668,-9.23
2025-12-16T01:00:00Z,qld-aqd8-d4wv-wdms01,1.599,-9.237
2025-12-16T01:15:00Z,qld-aqd8-d4wv-wdms01,1.63,-9.26
2025-12-16T01:30:00Z,qld-aqd8-d4wv-wdms01,1.742,-9.428
2025-12-16T01:45:00Z,qld-aqd8-d4wv-wdms01,1.711,-9.363
2025-12-16T02:00:00Z,qld-aqd8-d4wv-wdms01,1.628,-9.383
2025-12-16T02:15:00Z,qld-aqd8-d4wv-wdms01,1.623,-9.24
2025-12-16T02:30:00Z,qld-aqd8-d4wv-wdms01,1.644,-9.281
2025-12-16T02:45:00Z,qld-aqd8-d4wv-wdms01,1.694,-9.404
2025-12-16T03:00:00Z,qld-aqd8-d4wv-wdms01,1.671,-9.307
2025-12-16T03:15:00Z,qld-aqd8-d4wv-wdms01,1.663,-9.411
2025-12-16T03:30:00Z,qld-aqd8-d4wv-wdms01,1.763,-9.297
2025-12-16T03:45:00Z,qld-aqd8-d4wv-wdms01,1.69,-9.427
2025-12-16T04:00:00Z,qld-aqd8-d4wv-wdms01,1.816,-9.255
2025-12-16T04:15:00Z,qld-aqd8-d4wv-wdms01,1.711,-9.272
2025-12-16T04:30:00Z,qld-aqd8-d4wv-wdms01,1.8,-9.154
2025-12-16T04:45:00Z,qld-aqd8-d4wv-wdms01,1.732,-9.246
2025-12-16T05:00:00Z,qld-aqd8-d4wv-wdms01,1.766,-9.354
2025-12-16T05:15:00Z,qld-aqd8-d4wv-wdms01,1.684,-9.263
2025-12-16T05:30:00Z,qld-aqd8-d4wv-wdms01,1.679,-9.45
2025-12-16T05:45:00Z,qld-aqd8-d4wv-wdms01,1.746,-9.425
2025-12-16T06:00:00Z,qld-aqd8-d4wv-wdms01,1.773,-9.333
2025-12-16T06:15:00Z,qld-aqd8-d4wv-wdms01,1.726,-9.544
2025-12-16T06:30:00Z,qld-aqd8-d4wv-wdms01,1.659,-9.387
2025-12-16T06:45:00Z,qld-aqd8-d4wv-wdms01,1.654,-9.479
2025-12-16T07:00:00Z,qld-aqd8-d4wv-wdms01,1.648,-9.403
2025-12-16T07:15:00Z,qld-aqd8-d4wv-wdms01,1.629,-9.512
2025-12-16T07:30:00Z,qld-aqd8-d4wv-wdms01,1.719,-9.407
2025-12-16T07:45:00Z,qld-aqd8-d4wv-wdms01,1.766,-9.455
2025-12-16T08:00:00Z,qld-aqd8-d4wv-wdms01,1.705,-9.36
2025-12-16T08:15:00Z,qld-aqd8-d4wv-wdms01,1.587,-9.488
2025-12-16T08:30:00Z,qld-aqd8-d4wv-wdms01,1.685,-9.567
2025-12-16T08:45:00Z,qld-aqd8-d4wv-wdms01,1.681,-9.543
2025-12-16T09:00:00Z,qld-aqd8-d4wv-wdms01,1.787,-9.647
2025-12-16T09:15:00Z,qld-aqd8-d4wv-wdms01,1.603,-9.525
2025-12-16T09:30:00Z,qld-aqd8-d4wv-wdms01,1.648,-9.527
2025-12-16T09:45:00Z,qld-aqd8-d4wv-wdms01,1.745,-9.394
2025-12-16T10:00:00Z,qld-aqd8-d4wv-wdms01,1.674,-9.659
2025-12-16T10:15:00Z,qld-aqd8-d4wv-wdms01,1.672,-9.647
2025-12-16T10:30:00Z,qld-aqd8-d4wv-wdms01,1.64,-9.689
2025-12-16T10:45:00Z,qld-aqd8-d4wv-wdms01,1.642,-9.642
2025-12-16T11:00:00Z,qld-aqd8-d4wv-wdms01,1.655,-9.645
2025-12-16T11:15:00Z,qld-aqd8-d4wv-wdms01,1.566,-9.695
2025-12-16T11:30:00Z,qld-aqd8-d4wv-wdms01,1.641,-9.619
2025-12-16T11:45:00Z,qld-aqd8-d4wv-wdms01,1.519,-9.77
2025-12-16T12:00:00Z,qld-aqd8-d4wv-wdms01,1.594,-9.655
2025-12-16T12:15:00Z,qld-aqd8-d4wv-wdms01,1.577,-9.704
2025-12-16T12:30:00Z,qld-aqd8-d4wv-wdms01,1.528,-9.761
2025-12-16T12:45:00Z,qld-aqd8-d4wv-wdms01,1.548,-9.796
2025-12-16T13:00:00Z,qld-aqd8-d4wv-wdms01,1.508,-9.588
2025-12-16T13:15:00Z,qld-aqd8-d4wv-wdms01,1.477,-9.857
2025-12-16T13:30:00Z,qld-aqd8-d4wv-wdms01,1.503,-9.777
2025-12-16T13:45:00Z,qld-aqd8-d4wv-wdms01,1.457,-9.869
2025-12-16T14:00:00Z,qld-aqd8-d4wv-wdms01,1.52,-9.673
2025-12-16T14:15:00Z,qld-aqd8-d4wv-wdms01,1.438,-9.751
2025-12-16T14:30:00Z,qld-aqd8-d4wv-wdms01,1.523,-9.882
2025-12-16T14:45:00Z,qld-aqd8-d4wv-wdms01,1.421,-9.791
2025-12-16T15:00:00Z,qld-aqd8-d4wv-wdms01,1.444,-9.814
2025-12-16T15:15:00Z,qld-aqd8-d4wv-wdms01,1.435,-9.878
2025-12-16T15:30:00Z,qld-aqd8-d4wv-wdms01,1.526,-9.777
2025-12-16T15:45:00Z,qld-aqd8-d4wv-wdms01,1.47,-9.806
2025-12-16T16:00:00Z,qld-aqd8-d4wv-wdms01,1.438,-9.819
2025-12-16T16:15:00Z,qld-aqd8-d4wv-wdms01,1.469,-9.837
2025-12-16T16:30:00Z,qld-aqd8-d4wv-wdms01,1.335,-9.796
2025-12-16T16:45:00Z,qld-aqd8-d4wv-wdms01,1.434,-9.807
2025-12-16T17:00:00Z,qld-aqd8-d4wv-wdms01,1.534,-9.816
2025-12-16T17:15:00Z,qld-aqd8-d4wv-wdms01,1.438,-9.865
2025-12-16T17:30:00Z,qld-aqd8-d4wv-wdms01,1.433,-9.671
2025-12-16T17:45:00Z,qld-aqd8-d4wv-wdms01,1.456,-9.883
2025-12-16T18:00:00Z,qld-aqd8-d4wv-wdms01,1.473,-9.755
2025-12-16T18:15:00Z,qld-aqd8-d4wv-wdms01,1.329,-9.805
2025-12-16T18:30:00Z,qld-aqd8-d4wv-wdms01,1.345,-9.628
2025-12-16T18:45:00Z,qld-aqd8-d4wv-wdms01,1.442,-9.83
2025-12-16T19:00:00Z,qld-aqd8-d4wv-wdms01,1.397,-9.805
2025-12-16T19:15:00Z,qld-aqd8-d4wv-wdms01,1.501,-9.811
2025-12-16T19:30:00Z,qld-aqd8-d4wv-wdms01,1.423,-9.694
2025-12-16T19:45:00Z,qld-aqd8-d4wv-wdms01,1.346,-9.816
2025-12-16T20:00:00Z,qld-aqd8-d4wv-wdms01,1.384,-9.731
2025-12-16T20:15:00Z,qld-aqd8-d4wv-wdms01,1.315,-9.85
2025-12-16T20:30:00Z,qld-aqd8-d4wv-wdms01,1.447,-9.644
2025-12-16T20:45:00Z,qld-aqd8-d4wv-wdms01,1.455,-9.688
2025-12-16T21:00:00Z,qld-aqd8-d4wv-wdms01,1.45,-9.752
2025-12-16T21:15:00Z,qld-aqd8-d4wv-wdms01,1.532,-9.531
2025-12-16T21:30:00Z,qld-aqd8-d4wv-wdms01,1.545,-9.707
2025-12-16T21:45:00Z,qld-aqd8-d4wv-wdms01,1.485,-9.524
2025-12-16T22:00:00Z,qld-aqd8-d4wv-wdms01,1.395,-9.629
2025-12-16T22:15:00Z,qld-aqd8-d4wv-wdms01,1.541,-9.429
2025-12-16T22:30:00Z,qld-aqd8-d4wv-wdms01,1.546,-9.483
2025-12-16T22:45:00Z,qld-aqd8-d4wv-wdms01,1.543,-9.609
2025-12-16T23:00:00Z,qld-aqd8-d4wv-wdms01,1.586,-9.588
2025-12-16T23:15:00Z,qld-aqd8-d4wv-wdms01,1.488,-9.453
2025-12-16T23:30:00Z,qld-aqd8-d4wv-wdms01,1.656,-9.509
2025-12-16T23:45:00Z,qld-aqd8-d4wv-wdms01,1.517,-9.49
2025-12-17T00:00:00Z,qld-aqd8-d4wv-wdms01,1.612,-9.363
2025-12-17T00:15:00Z,qld-aqd8-d4wv-wdms01,1.5,-9.513
2025-12-17T00:30:00Z,qld-aqd8-d4wv-wdms01,1.547,-9.436
2025-12-17T00:45:00Z,qld-aqd8-d4wv-wdms01,1.679,-9.357
2025-12-17T01:00:00Z,qld-aqd8-d4wv-wdms01,1.6,-9.36
2025-12-17T01:15:00Z,qld-aqd8-d4wv-wdms01,1.664,-9.43
2025-12-17T01:30:00Z,qld-aqd8-d4wv-wdms01,1.642,-9.433
2025-12-17T01:45:00Z,qld-aqd8-d4wv-wdms01,1.634,-9.543
2025-12-17T02:00:00Z,qld-aqd8-d4wv-wdms01,1.716,-9.484
2025-12-17T02:15:00Z,qld-aqd8-d4wv-wdms01,1.644,-9.37
2025-12-17T02:30:00Z,qld-aqd8-d4wv-wdms01,1.574,-9.404
2025-12-17T02:45:00Z,qld-aqd8-d4wv-wdms01,1.63,-9.385
2025-12-17T03:00:00Z,qld-aqd8-d4wv-wdms01,1.705,-9.307
2025-12-17T03:15:00Z,qld-aqd8-d4wv-wdms01,1.704,-9.485
2025-12-17T03:30:00Z,qld-aqd8-d4wv-wdms01,1.611,-9.411
2025-12-17T03:45:00Z,qld-aqd8-d4wv-wdms01,1.659,-9.379
2025-12-17T04:00:00Z,qld-aqd8-d4wv-wdms01,1.671,-9.454
2025-12-17T04:15:00Z,qld-aqd8-d4wv-wdms01,1.686,-9.288
2025-12-17T04:30:00Z,qld-aqd8-d4wv-wdms01,1.639,-9.335
2025-12-17T04:45:00Z,qld-aqd8-d4wv-wdms01,1.68,-9.391
2025-12-17T05:00:00Z,qld-aqd8-d4wv-wdms01,1.677,-9.278
2025-12-17T05:15:00Z,qld-aqd8-d4wv-wdms01,1.754,-9.55
2025-12-17T05:30:00Z,qld-aqd8-d4wv-wdms01,1.757,-9.44
2025-12-17T05:45:00Z,qld-aqd8-d4wv-wdms01,1.71,-9.421
2025-12-17T06:00:00Z,qld-aqd8-d4wv-wdms01,1.698,-9.535
2025-12-17T06:15:00Z,qld-aqd8-d4wv-wdms01,1.723,-9.45
2025-12-17T06:30:00Z,qld-aqd8-d4wv-wdms01,1.674,-9.575
2025-12-17T06:45:00Z,qld-aqd8-d4wv-wdms01,1.656,-9.445
2025-12-17T07:00:00Z,qld-aqd8-d4wv-wdms01,1.663,-9.43
2025-12-17T07:15:00Z,qld-aqd8-d4wv-wdms01,1.675,-9.507
2025-12-17T07:30:00Z,qld-aqd8-d4wv-wdms01,1.645,-9.693
2025-12-17T07:45:00Z,qld-aqd8-d4wv-wdms01,1.707,-9.638
2025-12-17T08:00:00Z,qld-aqd8-d4wv-wdms01,1.73,-9.531
2025-12-17T08:15:00Z,qld-aqd8-d4wv-wdms01,1.609,-9.592
2025-12-17T08:30:00Z,qld-aqd8-d4wv-wdms01,1.683,-9.826
2025-12-17T08:45:00Z,qld-aqd8-d4wv-wdms01,1.664,-9.528
2025-12-17T09:00:00Z,qld-aqd8-d4wv-wdms01,1.685,-9.634
2025-12-17T09:15:00Z,qld-aqd8-d4wv-wdms01,1.66,-9.728
2025-12-17T09:30:00Z,qld-aqd8-d4wv-wdms01,1.58,-9.6
2025-12-17T09:45:00Z,qld-aqd8-d4wv-wdms01,1.581,-9.751
2025-12-17T10:00:00Z,qld-aqd8-d4wv-wdms01,1.637,-9.769
2025-12-17T10:15:00Z,qld-aqd8-d4wv-wdms01,1.677,-9.703
2025-12-17T10:30:00Z,qld-aqd8-d4wv-wdms01,1.506,-9.606
2025-12-17T10:45:00Z,qld-aqd8-d4wv-wdms01,1.624,-9.635
2025-12-17T11:00:00Z,qld-aqd8-d4wv-wdms01,1.656,-9.752
2025-12-17T11:15:00Z,qld-aqd8-d4wv-wdms01,1.579,-9.759
2025-12-17T11:30:00Z,qld-aqd8-d4wv-wdms01,1.604,-9.748
2025-12-17T11:45:00Z,qld-aqd8-d4wv-wdms01,1.531,-9.927
2025-12-17T12:00:00Z,qld-aqd8-d4wv-wdms01,1.55,-9.788
2025-12-17T12:15:00Z,qld-aqd8-d4wv-wdms01,1.465,-9.912
2025-12-17T12:30:00Z,qld-aqd8-d4wv-wdms01,1.418,-9.84
2025-12-17T12:45:00Z,qld-aqd8-d4wv-wdms01,1.572,-9.896
2025-12-17T13:00:00Z,qld-aqd8-d4wv-wdms01,1.466,-9.848
2025-12-17T13:15:00Z,qld-aqd8-d4wv-wdms01,1.482,-9.889
2025-12-17T13:30:00Z,qld-aqd8-d4wv-wdms01,1.426,-10.153
2025-12-17T13:45:00Z,qld-aqd8-d4wv-wdms01,1.415,-9.901
2025-12-17T14:00:00Z,qld-aqd8-d4wv-wdms01,1.228,-11.473
2025-12-17T14:15:00Z,qld-aqd8-d4wv-wdms01,1.191,-11.495
2025-12-17T14:30:00Z,qld-aqd8-d4wv-wdms01,1.238,-11.544
2025-12-17T14:45:00Z,qld-aqd8-d4wv-wdms01,1.233,-11.408
2025-12-17T15:00:00Z,qld-aqd8-d4wv-wdms01,1.219,-11.518
2025-12-17T15:15:00Z,qld-aqd8-d4wv-wdms01,1.208,-11.509
2025-12-17T15:30:00Z,qld-aqd8-d4wv-wdms01,1.268,-11.462
2025-12-17T15:45:00Z,qld-aqd8-d4wv-wdms01,1.129,-11.516
2025-12-17T16:00:00Z,qld-aqd8-d4wv-wdms01,1.174,-11.615
2025-12-17T16:15:00Z,qld-aqd8-d4wv-wdms01,1.228,-11.736
2025-12-17T16:30:00Z,qld-aqd8-d4wv-wdms01,1.23,-11.576
2025-12-17T16:45:00Z,qld-aqd8-d4wv-wdms01,1.332,-9.87
2025-12-17T17:00:00Z,qld-aqd8-d4wv-wdms01,1.384,-9.954
2025-12-17T17:15:00Z,qld-aqd8-d4wv-wdms01,1.465,-9.855
2025-12-17T17:30:00Z,qld-aqd8-d4wv-wdms01,1.42,-9.9
2025-12-17T17:45:00Z,qld-aqd8-d4wv-wdms01,1.403,-9.8
2025-12-17T18:00:00Z,qld-aqd8-d4wv-wdms01,1.381,-9.918
2025-12-17T18:15:00Z,qld-aqd8-d4wv-wdms01,1.372,-9.847
2025-12-17T18:30:00Z,qld-aqd8-d4wv-wdms01,1.406,-9.833
2025-12-17T18:45:00Z,qld-aqd8-d4wv-wdms01,1.38,-9.742
2025-12-17T19:00:00Z,qld-aqd8-d4wv-wdms01,1.392,-9.986
2025-12-17T19:15:00Z,qld-aqd8-d4wv-wdms01,1.4,-9.873
2025-12-17T19:30:00Z,qld-aqd8-d4wv-wdms01,1.365,-9.755
2025-12-17T19:45:00Z,qld-aqd8-d4wv-wdms01,1.429,-9.686
2025-12-17T20:00:00Z,qld-aqd8-d4wv-wdms01,1.552,-9.776
2025-12-17T20:15:00Z,qld-aqd8-d4wv-wdms01,1.322,-9.804
2025-12-17T20:30:00Z,qld-aqd8-d4wv-wdms01,1.432,-9.705
2025-12-17T20:45:00Z,qld-aqd8-d4wv-wdms01,1.384,-9.681
2025-12-17T21:00:00Z,qld-aqd8-d4wv-wdms01,1.456,-9.764
2025-12-17T21:15:00Z,qld-aqd8-d4wv-wdms01,1.436,-9.693
2025-12-17T21:30:00Z,qld-aqd8-d4wv-wdms01,1.479,-9.609
2025-12-17T21:45:00Z,qld-aqd8-d4wv-wdms01,1.507,-9.537
2025-12-17T22:00:00Z,qld-aqd8-d4wv-wdms01,1.465,-9.614
2025-12-17T22:15:00Z,qld-aqd8-d4wv-wdms01,1.52,-9.654
2025-12-17T22:30:00Z,qld-aqd8-d4wv-wdms01,1.355,-9.647
2025-12-17T22:45:00Z,qld-aqd8-d4wv-wdms01,1.56,-9.584
2025-12-17T23:00:00Z,qld-aqd8-d4wv-wdms01,1.508,-9.623
2025-12-17T23:15:00Z,qld-aqd8-d4wv-wdms01,1.552,-9.585
2025-12-17T23:30:00Z,qld-aqd8-d4wv-wdms01,1.446,-9.672
2025-12-17T23:45:00Z,qld-aqd8-d4wv-wdms01,1.474,-9.47
2025-12-18T00:00:00Z,qld-aqd8-d4wv-wdms01,1.532,-9.653
2025-12-18T00:15:00Z,qld-aqd8-d4wv-wdms01,1.533,-9.585
2025-12-18T00:30:00Z,qld-aqd8-d4wv-wdms01,1.557,-9.532
2025-12-18T00:45:00Z,qld-aqd8-d4wv-wdms01,1.606,-9.371
2025-12-18T01:00:00Z,qld-aqd8-d4wv-wdms01,1.473,-9.555
2025-12-18T01:15:00Z,qld-aqd8-d4wv-wdms01,1.618,-9.566
2025-12-18T01:30:00Z,qld-aqd8-d4wv-wdms01,1.578,-9.55
2025-12-18T01:45:00Z,qld-aqd8-d4wv-wdms01,1.576,-9.367
2025-12-18T02:00:00Z,qld-aqd8-d4wv-wdms01,1.52,-9.719
2025-12-18T02:15:00Z,qld-aqd8-d4wv-wdms01,1.627,-9.57
2025-12-18T02:30:00Z,qld-aqd8-d4wv-wdms01,1.488,-9.268
2025-12-18T02:45:00Z,qld-aqd8-d4wv-wdms01,1.648,-9.437
2025-12-18T03:00:00Z,qld-aqd8-d4wv-wdms01,1.547,-9.571
2025-12-18T03:15:00Z,qld-aqd8-d4wv-wdms01,1.631,-9.486
2025-12-18T03:30:00Z,qld-aqd8-d4wv-wdms01,1.627,-9.478
2025-12-18T03:45:00Z,qld-aqd8-d4wv-wdms01,1.697,-9.417
2025-12-18T04:00:00Z,qld-aqd8-d4wv-wdms01,1.634,-9.341
2025-12-18T04:15:00Z,qld-aqd8-d4wv-wdms01,1.612,-9.461
2025-12-18T04:30:00Z,qld-aqd8-d4wv-wdms01,1.624,-9.54
2025-12-18T04:45:00Z,qld-aqd8-d4wv-wdms01,1.716,-9.44
2025-12-18T05:00:00Z,qld-aqd8-d4wv-wdms01,1.681,-9.566
2025-12-18T05:15:00Z,qld-aqd8-d4wv-wdms01,1.637,-9.601
2025-12-18T05:30:00Z,qld-aqd8-d4wv-wdms01,1.645,-9.668
2025-12-18T05:45:00Z,qld-aqd8-d4wv-wdms01,1.579,-9.662
2025-12-18T06:00:00Z,qld-aqd8-d4wv-wdms01,1.676,-9.619
2025-12-18T06:15:00Z,qld-aqd8-d4wv-wdms01,1.567,-9.653
2025-12-18T06:30:00Z,qld-aqd8-d4wv-wdms01,1.691,-9.546
